msg_id,user_id,message
704870235128602624,458140304,Wine not ... Take a crazy chance ! New up on the blog ! http://LINK
382684912597602304,469466665,"""I'M NOT A FUCKING TRICYCLE AARON!"" @SOMEONE"
612045487886069760,2240696180,When Life Gives You Thots Fuck Em 
432955180355969024,589418853,Why can't I just go on a cruise 
548219160879443968,219687233,"Treble's post in Depression, Mental Health Advice, and Support http://LINK"
704491419835232256,256352051,#KyrieIrving once again getting lit up because he doesn't play defense but runs his mouth to the media. Do your fucking job
497322309926256640,535157239,Photo: scntrx: Depression Blog http://LINK
645651427327655936,584232488,@SOMEONE No fuckin way where
502487448937447424,2748646543,Dave's Blog: Robin Williams - Free thinker http://LINK
446115491778539520,572012512,"+ CAN BE. YOU ARE SO SPECIAL. AND TBH I SEE A THERAPIST AND I TAKE DEPRESSION MEDS, I KNOW HOW IT FEELS. IM ALWAYS HERE FOR YOU GUY IM JUST+"
633409225205518336,412810832,Where the fuck Alpena Township doe
505566882322055169,2249461819,"Having negative friends is linked to depression, lowered self esteem, insomnia and anxiety. Positive friends promote good overall health."
445657217031610368,1075556713,"08:44:46 SUICIDE-ATTMPT,THREAT,OVERDOSE 700 S COLLEGE AVE ADV APT 2"
492396531677278208,1562271566,"Suicide doesn't end the pain, it passes to the ones you love and remains."
442461500595503104,302317368,having post concert depression so bad. @SOMEONE &amp; @SOMEONE I miss you guys
491345092955742208,1511543318,"Just like other illnesses, depression can be treated so that people can live happy, active lives.-Tom Bosley"
494289812829245440,1623232148,@SOMEONE She was bullied for taking picture with u and tried to commit suicide! He needs u #AvrilPleaseHelpDebb http://LINK
467050879078526976,294325374,I hate when I've just been doing so good with my moods &amp; I'm just like a slingshot snapping back into depression ugh :(
563506316124356608,2996698643,@SOMEONE wow this guy is off his trollie!! You are not right matey! You need to seek help! #police #breakdown #hospital
705071261987282945,2587014236,"I fucking HATE copycats. You are allowed to steal, not to copy get it?"
600788886625869824,2582597192,I love when my coworkers are fuckin rude to me for no good reason :')
498980719524605952,628490179,@SOMEONE Cut 4 robin williams so he comesback alive http://LINK
499408510354870272,324670614,Williams death confirmed as suicide: US actor and comedian Robin Williams had been treated for depression and took his own life at hi...
705440593716109312,59633836,How'd I go to a test where you could use a cheat sheet and not have a fucking cheat sheet????
621911509556269056,317097635,"He just looks at them and he turns to me like ""Why she keep looking at me?"" http://LINK"
485070362385059840,372938368,Fuck this typo shit keep fucking up my tweets!!!!
552295108750888960,2322618001,Dear depression and social anxiety: Fuck you.
451076102015176704,2391510491,"RT""@SOMEONE Will you shut the fvck up?! ""@SOMEONE Aii there I failed again! Am fucked! Suicide is seriously an option!"""""
500346344138362880,707213869,"@SOMEONE my nephew committed suicide yesterday, he left behind 3 small children and an amazing wife.."
386896671386652672,378768464,@SOMEONE  you're killing me right now with these tweets #hilarious
538990504377974785,44494953,@SOMEONE how else do you stay relevant when your magnum opus is fucking Depression Quest?
706114443009101824,22057641,"BAYADA Home Health Care: Certified Home Health Aides (#FarRockaway, NY) http://LINK"
439157296619601920,542912158,RT @SOMEONE #Depression &amp; #DisorderedEating can go hand in hand. Need help? Take a self-assessment: http://LINK
448982362005569536,195850284,"@SOMEONE depression. You should know how it feels, and you should be sympathetic."
667048888294055936,1244608176,@SOMEONE Refugees who r women can kill more of us with suicide vest!
704348044708327425,278717575,"343 Service men and women were killed rescuing over 25,000 people on September 11, 2001. The http://LINK"
439589350234267648,1708833553,I just had one of the most racist experiences ever in a restaurant just a few minutes ago. I'm not even that brown? #fuckracism
664921332925075456,21237679,GOT Many HATE Twitters from Afro-Americans who Anti-Latino Hatred on White&amp;Black Campus is OK.Not on BLACKS http://LINK
633655472743153664,2895321397,I hate my daddy but whenever I need him there he always there for me
624458325221109760,572081254,@SOMEONE what the fuck is the 6 for?!
542563318696013825,2480923244,@SOMEONE are you trying to kill me
706686867035525120,547930103,"Along the way, you meet pretty cool people :) Been hanging with Juliana since the first day at http://LINK"
470759554196987904,1616997456,Hunting the web to get another posting related to depression which i could put up on my blog and I found this on... http://LINK
646134570363043840,612871640,mark playing I Am Bread: oh god i hate it mark: why mark: why mark: why
444003323335548928,335411381,A friend of mine has left this world to soon...I will miss him...for one brief moment he must have felt all alone...suicide is always rough
522899765936156672,1863957678,War Machine -- Attempts Suicide by Hanging in Jail http://LINK
705195999145361408,257290281,It's fucking ladrillo out side
515636991187513345,296599722,Walking off depression and beating stress outdoors? Nature group walks linked to improved mental health http://LINK
499392762710876161,171988291,If we don't see TV networks running a whole bunch of Robin Williams movies soon they're missing out on low hanging fruit.
450105887948959744,462516939,"1,892 US #veterans have committed #suicide since January 1st of THIS YEAR. http://LINK"
636271907466256384,2157735834,@SOMEONE if men were more honest with the women they were fucking there wouldn't be trust issue having women but men to dumb to realize..
526761663169826817,1621622551,thinking about gabe's suicide and then her suicide attempt today &amp; i just wanna let yall know it is a-ok to ask for help yung homiez
437255308273278977,35272731," ""@SOMEONE Depression sufferers often put on brave faces. Charlotte Dawson we will miss you. #CharlotteDawson"""
654713187640606720,461351207,@SOMEONE Amen! I can't believe in the21st century we're still killing.
534386707190542336,1005523795,Bristol may be open by the end of the month.. If It would quit raining and just snow
623700288902418432,2322496766,When the fuck am I going to stop crying over the SAME FUCKING THING
537443434584629248,2342848735,"Please do not use depression as if it's an emotion. It's a disorder, not a dang emotion. You don't feel depression, you have it."
557446005478924288,267085301,"@SOMEONE I definitely have Clinomania, I need to seek help for it!"
525197515369357312,403438443,#LameApocalypses @SOMEONE Hipsters all want to die before it becomes cool leads to mass suicide in small Jersey coffee shop
498988310757670912,63333154,RIP Robin Williams. One of the funniest in the business and will be missed by many. Thank you for many many laughs.
456610652996386816,274160685,"Gettin 5,000 calories a day out of healthy food is a struggle"
498969776325402624,748483669,@SOMEONE Devastated. Robin Williams was a personal hero of mine. Gonna miss him a lot. OMFG NOOO
469731829650849792,71504089,Photo: dropkiddead: B&amp;W depression/Band Blog. http://LINK
438016283909423104,579163957,San Jose: Death at Oakridge Mall investigated as apparent suicide: A woman died Sunday afternoon afte... http://LINK
505570092449423361,2512908643,"Having negative friends is linked to depression, lowered self esteem, insomnia and anxiety. Positive friends promote good overall health."
555550054078234624,637153703,heartshapedhappymeal: mysoulisinorbit: jemmasimmns: please dont make people with depression feel guilty... http://LINK
474649917169082368,126424857,"@SOMEONE Over eating causes a feeling of depression, emotional attachment to food, fatigue, and even boredom.current feels"
634415344803692544,190401970,A fucking plea deal?! You got to be kidding me. http://LINK
499281759096553472,15736836,Official: Robin Williams hanged himself with belt http://LINK
396636021162405888,635169156,"my fucking right cheek is pink, thanks a lot guy! fuckin faggot"
536223273697435648,763173199,"people who commit suicide don't want to end their life, they want to end the pain, bullying, hating, anger and feeling unloved and unwanted"
456581700038836227,65953400,"If you fail at committing suicide, do you appreciate life or feel like a failure?"
429235895280353280,542965663,"When I get bored tonight I'll just scroll through twitter, all the drama from the North/South game is like reading a tabloid newspaper lol"
499506779273711616,194390867,#LatestInfo: Robin Williams Confirmed Dead From Suicide By Hanging: Robin Williams was found dead in his bedro... http://LINK
410411181094879232,231215308,My boyfriend good morning was  I love him
447924439305310208,183332877,At the end of day I'm  and all ya bitches fake 
506104139835650048,2750921997,@SOMEONE it's true though. One of my best friends had a friend that commited suicide and she got over that after a year.
621798437957320704,2949337971,Like shut up and wait for mom so we can go out to eat
499284127452250112,635152976,"Photo: Rest in peace Robin Williams, a fellow pug lover.  Depression and mental health issues are very... http://LINK"
444958660218068992,2260773187,"""Why do you want to shut out of your life any uneasiness, any misery, any depression, since after all..."" http://LINK"
490582491359875072,25473911,Father of missing Oakland toddler Daphne Webb commits suicide | http://LINK
662859477008424960,576217812,Dawggg wut he killed it ! http://LINK
499333027378393088,359993971,"Robin Williams, Oscar Winner, Dies After Hanging Himself http://LINK"
545549320934526978,126430870,via @SOMEONE Suicide: A doctors story http://LINK
357237769812189185,379809139,Time to start eating healthy again i hope @SOMEONE is ready
499191528472858624,593007996,"BEST OF THE WEB: Remembering Robin Williams: Fellow comics, actors and fans react to the news of Robin Williams... http://LINK"
497798228713041920,2589523584,"Acts 29 Removes Mars Hill, Asks Mark Driscoll To Step Down and Seek Help http://LINK"
529010596889767937,2193160665,@SOMEONE @SOMEONE @SOMEONE Yes I know.. Also I was police witness at Coroners court for insulin overdose suicide. #McCann
462433509593075713,47214674,Photo: kiss-her-wrists13: Trigger warning.Black and white self harm/depression blog. I offer advice and... http://LINK
446887930070843392,2391705942,"RT if you are here for me when i need someone to talk to, someone to talk to about my selfharm and depression problems."
619005549129170944,245974088,You know what I hate? I hate always winning
425332755233120256,371851034,Let no man pull you low enough to hate him
443858652789624832,408902268,"@SOMEONE and gun ownership is a health issue...those with guns in the home far more likely to have accidental shootings/suicide, etc"
498967861302665217,331068420,"Today I got stung by a jellyfish AND Robin Williams died. Srsly, this day can't get any worse. #mrsdoubtfire"
493578563753230337,58111254,I may need to seek help with my rock hoarding issues. How many shoes boxes and bags of rocks are too many?
510574009361375232,251718665,@SOMEONE @SOMEONE talk to any suicide group in the uk or Ireland and come back to me with some of that humility.
361647299765600256,374259313,Hopefully tomorrow morning I can wake up and my ex boyfriends car won't be in my driveway  thanks dad!
425122688768552960,419753670,@SOMEONE hatin hard on hicks tonight
499287555301339136,244317966,Sheriff's Official: Actor Robin Williams Hanged Himself: Law enforcement authorities say American actor-comedian... http://LINK
499785085986422785,468112834,@SOMEONE @SOMEONE Thanks for cheering me and giving me great advice. Thank you for talking sense into me when I wanted to suicide.
481486073093423104,373501565,@SOMEONE @SOMEONE Cad Da Fuckin Barber SayDaat  Barber ass niggas !
559950767079964672,1566584449,IM FUCKING SUICIDAL I NEED HELP SOMEONE GIVE ME THE SUICIDE PREVENTION NUMBER ASAP
642719374336499712,3039606208,I fucks wit jackson that bitch str8 
560556021848891395,90794392,"I struggle with really bad depression, so it's great to see people who care about mental health here #BellLetsTalk"
499344296189759488,205511066,"Robin Williams hanged himself, sheriff says #Chicago http://LINK"
489431021587140608,319676606,the fuckery in my inbox 
499375785933688832,48220779,:( RT @SOMEONE Comedy great Robin Williams hanged himself at home http://LINK
618436751401611264,2582732908,S/o to the @SOMEONE for stealing my money and hanging up on me everytime I try to get it back.
467324043973386242,1196792850,Mental health awareness week is ending. Big up @SOMEONE &amp; @SOMEONE for their ace work on this. If you're struggling please seek help.
517796061633843200,243880257,Robin Williams really died 50 days ago got damn where the time going
407641842566856704,1539628968,What world do we live in when someone is shot and killed over a fucking PS4... http://LINK
499275686293803008,273378705,@SOMEONE Robin Williams Found by Assistant Hanged to Death at California Home: Sheriff's Official http://LINK
499034931235160064,2720823634,@SOMEONE RIP Robin Williams @SOMEONE i will miss him he was once from the best comedian ever..it shocked me
501300761675182080,38149209,Terry Jones shuts down rumours that Robin Williams hadn't completed work on new Monty Python film Absolutely Anything http://LINK
498993659866791937,470335262,"Got home from soccer to find out Robin Williams has died, what a way to end my day. #RIPRobinWilliams You will be missed."
450748471687921664,426062225,Lawrence shows what a good friend he is by making fun of Kot's depression. Someone's not being honest with his feelings. #AsTheLawrenceTurns
673312802816290816,497223799,I miss you it's been forever http://LINK
418604783222919168,103155656,My hammys are soooo fucking sore!!
449961733990645760,284223086,@SOMEONE i miss you already!!
706225154351824896,1644281526,Oh my lanta  yas you go wildcats  always killing it http://LINK
461511587686522880,1431455742,"Today is the official launch date for FrogSpeak, a student-run blog partnered with the RUOK? suicide prevention campaign. Check out their..."
425629530351341569,333242718,Seriously @SOMEONE I'm gonna kill you!!!
484939595671293952,310472518,Anxiety &amp; depression really fucking sucks. I'm a huge hardcore UFC fan &amp; I live In Vegas yet I can't get myself to go to join in on the fun
560630599736893441,2697409495,"#BeIlLetsTalk @SOMEONE did you know because if mental illness 800,000 people in North America commit suicide a year? @SOMEONE"
500667809798848512,1670882916,CAN  NEWS  http://LINK
559764947425456128,2279646556,"@SOMEONE Hey man I saw your depression vid. And about that, I need help. Can you, if possible, help me? Love your vids though"
611729538314166272,391501739,"Tell yo boyfriend to come get you , if he got ah problem I got twin pistols .. lol"
475334660390932480,2587526879,"If you ask, ask Allaah; and if you seek help, seek the help of Allaah. The Prophet , Saheeh at-Tirmithee 2516"
499164457449586689,18276982,With Robin Williams death being an apparent suicide maybe you need help right here in KC... If you are... http://LINK
529767560036618240,274219798,@SOMEONE and i know woman who suffered depression so bad and were emotionally unstable to the point that they took their own life.
565630304833273856,307523924,@SOMEONE  hell nah I hate them shits and soon as I get hit in on some modern warfare shit  lets go PAINTBALLIN!
704495944209985537,529142186,@SOMEONE stupid question... Fuck off me
640968138440372224,289425511,Like I really just want to vent and be heard  it's not like I come to her and talk to her about my issues anyway
538144888169037824,494767156,#FilAmNY India Government Probe: Girls Found Hanged in Mango Tree in Suicide Pact - Wall Street Journal http://LINK
529796499450785792,1348560126,Fight Your Depression With The Following Advice - http://LINK
521264270471102464,29709463,I use to fall into these sudden bouts of depression and anxiety now...I'm just so happy and at peace. Even feeling closer to god
502854499845697537,451332647,"I heard someone today call suicide ""the cowards way out"" and this friends is why we need a serious conversation about mental health."
448099453267095552,145434100,Foto: depression-take-me-away: B&amp;w depression blog. *trigger warning* http://LINK
499025107856412672,249073822,"Mike brown gets killed and robin Williams ""suicide"" just another cover up"
452803666781958144,452340605,"22 American vets commit suicide daily, more than 5 ""Fort Hood"" tragedies EVERY DAY. These folks deserve better care. http://LINK"
499448578629062656,2377844159,@SOMEONE I'm about to recorded my new YouTube video it's about depression... And 10 ways to get over itshut the fuck up asshole (:
440666153325568000,57522578,"""Indifference is a prime threat to morality, being even more destructive to it than hatred or resentment."" #Indeed, Psych Soc research paper"
434165401841172480,113893427,Suicide by hanging | Kalimpong News Express http://LINK
625061363526836224,621593850,I hate when I'm scrolling and I accident my fav something
646180662530166784,624862931,Lmfao can somebody explain how she just layin there takin them bitches like its nothing http://LINK
552564802565197825,2334744310,@SOMEONE I can't live in my own head anymore the thoughts scares me and acts up my depression
456627484520226816,138766895,"@SOMEONE Psychology says, depression is often the result of over thinking, creating problems that initially didn't exist."
442988073807532032,479809449,@SOMEONE aww Thanks soo much! well i have depression so i have my Good days and bad days you know? but im hanging in there!
562681707875540993,2827990964,Bobbi Kristina Brown Drug Overdose Suicide Attempt Confirmed by Police Investigation Report to Family? http://LINK
437103390863024128,915322634,Online Help for Depression - Talk to a Therapist Online via Skype: http://LINK
466979344238510080,2148238098,Helping people with their mental health http://LINK
380691297994280961,478207368,@SOMEONE I know you hate that
490068010322104321,535967687,"But suicide is when u killed urself ""@SOMEONE @SOMEONE Actually not Suicide but MURDER!!!!!"""
524404514192125952,1511571204,"Always nice receiving snap chats from your ex saying, ""hey cutie:)"", then another one saying, ""oh my fuck, I'm so sorry""."
552434406263382016,480127349,"Iraqi officials: Suicide bombing, clashes with Islamic State group kill 23 in western province: BAGHDAD (AP) ... http://LINK"
499031809024598017,1210130299,"Don't know what else to say other than Robin Williams was so talented, a genius, and I will miss him greatly. #RIPRobinWilliams"
367797046465814528,172936629,@SOMEONE ill be home tomorrow were throwing a Megan's gone party 
484812388055539712,807957973,MY PHONE RESTART COMPLETELY IM GONNA COMMIT SUICIDE I HATE MY LIFE I HATE MY LIFE I HATE MY LIFE
469136553647038464,54260056,Depression is costly both financially &amp; emotionally. We need 2 open up dialogue 2 get folks to feel safe seeking help http://LINK
618239399847952384,41430441,Don't be that person that gives up easily with things. You'll fuckin get nowhere
467697198499524608,242528849,Because no words can describe perfectly what actually depression feels like. http://LINK
562264204560719872,382890147,"Suicide Bomber Blows Himself Up Inside The Residence Of A PDP Politician In Yobe State, 6 Killed http://LINK"
458319373179314176,751602020,Depression is very treatable. The first step is asking for help. Call your doctor today and learn here: http://LINK
541579667774251009,36670483,12 #Herbs and #Spices To Treat #Depression  http://LINK
435463972410507264,525181320,"Man commits suicide two days after his wife died: by Oge Okonkwo A 40-year old man,Anthony Bankole, was said ... http://LINK"
456587001492295680,40094447,Former-LAPD M. Ruppert Committed Suicide Sunday: http://LINK
541778828809764864,2870574047,i hate depression.... i get irritated over the littlest things and i build up with frustration. I take my anger out at other people. :/
457159675948322817,275265731,No one buy cookie dough coffee from DD cause it's fucking disgusting
526540534635315200,2599138458,Depressed? Try Exercise: http://LINK
520466798270246912,734777102,@SOMEONE Please RT: http://LINK
434392599357452289,552217969,"Life doesn't have to stay bad. Suicide may end bad things, but it will never let life get better. It can always get better."
477856951213125632,26353829,"In honour of the re-launched website, I thought I would post this essay on philosophical depression I wrote last... http://LINK"
498980536212148224,19413709,"@SOMEONE Need help? In the U.S., call 1-800-273-8255 for the National Suicide Prevention Lifeline (http://LINK"
553241000798617601,53082053,@SOMEONE Just by looking at your website we can tell that you are going to have an amazing winter festival! Have fun! #Jazz #WinterJazz
639802645725741056,630116667,I wake up to the same shit every fucking day stress me yelling crying &amp; screaming  I cannot wait until im 18
498983965618085888,613273722,soz suicide isn't for the weak its actually the hardest thing to do to genuinely want to end your life to give up not a great feeling
530870145070022656,273105683,"Question: I need in patient mental help, but no one to watch my toddler, I'm suffering from severe depression and http://LINK"
483270378039431168,2280123422,Iran: mother of four commits suicide in city of Ravansar http://LINK
510431956077936641,2469719458,my mentor was talking about depression and I was like shut up and I was almost crying
478781927298564096,2505455060,"I tried to kill the Hottest person alive, but then I remembered suicide is a crime"
494071948784062465,1683760670,Being drunk makes me miss bae @SOMEONE You're the prettiest suicide girl I know.  #creep
472631335623077888,865703402,Really grateful to my friends who took me to Berkeley tonight after the SF-east bay tube was shut down due to a (probable) #BART suicide.
540740367642267648,353709743,"According to a British law passed in 1845, attempting to commit suicide was a capital offence. Offenders could be hanged for trying."
499081260829261825,344061073,ROBIN WILLIAMS died yesterday in the age of 63 rest in piece #greatactor #greatman
471935464576802816,1605022225,Effective Advice For Depression http://LINK
627733708209037312,2428965788,@SOMEONE I miss you tons
546533711777247232,39160897,Two N.Y.P.D. Officers Are Killed in Brooklyn Ambush; Suspect Commits Suicide http://LINK
537395496151961602,908998518,I've never encouraged one suicide until now.. It's time to take your own life school 
612249382205808640,1676682367,My momma talking bout fuck them
499268531406389248,1059429284,Williams death confirmed a suicide: Famed actor and comedian Robin Williams had been treated for depression and took his own life at ...
537159381557981185,308186811,I got my boys fucked up tonight.... Mission complete
511173741985161217,767913649,@SOMEONE I hate when pee wee herman scores
503048579679019008,627429374,Just tried talking someone out of suicide but I don't think it worked. Please if you ever need help call 1-800-273-TALK (8255)
439974941510078465,427863360,"When Robin Williams' characters talk about their soul mate in a movie, it is so beautiful.. to love someone that much.. how wonderful."
443710988869591040,2299171458,I want to kill the sexiest person alive But suicide is a crime.
706307868186812416,2337459643,yo steady hands sounds fuckin huge
511081410556616704,429649017,Idk man i may be the wrong one but I'm pretty sure depression is a constant feeling of not wanting to do anything bc it's pointless
522559640299900929,36266983,@SOMEONE I agree. It is the seat of depression. Anger turned inward. Ppl feel no power &amp;anger tilts 2 depression. Health deteriorates
449233766171828224,2273369378,Check out @SOMEONE website and get your @SOMEONE and have the best of both worlds!! http://LINK
506118337131450369,2661707109,"Telling someone to slit their wrists in the bath and make suicide jokes arwnt funny, theyre stupid and i hate you finn and nay."
505453491998167041,1611320900,@SOMEONE commit suicide you old ugly wannabe flop bitch I hope your son DIES 
614263463926452224,322201259,rereading Harry Potter because how else would I spend my summer? @ fuck umbridge http://LINK
586847308345712640,719345981,Idk how u dont feel bad for fucking with someones feelings so bad 
456286201595453441,309167532,#PhNews New fathers may need help with depression US study http://LINK
501110889748365312,2723327813,@SOMEONE Our site is growing. We offer peer support 4 anxiety &amp; depression. http://LINK
656597015812374530,255082225,that shit so fucking irritating like you don't understand that's my worst pet peeve.
