msg_id,user_id,message
458945668325732352,1705788386,@SOMEONE its not depression she needs help with its her narcissistic personality disorder @SOMEONE
448180917543395328,523601637,"People who think of suicide are sick people, they need help"
509549704632221696,630717246,I seriously am not gonna go in depression again I don't want that I want to be happy... I just need help 
496359759420092416,2242801190,@SOMEONE the more you talk the more interesting this gets! SQUEE!!!...wow...I need to seek help. XD
456247430665629697,111142263,I just heard my brother ask Siri if dogs can help with depression
535201339719286787,900732667,"At-risk veterans need more help on suicide, senators say: Senators says VA needs to do more to stop veterans' ... http://LINK"
507766264643604483,44135635,Ted Cruz Dings Paul Ryan For Calling Shutdown Suicide Mission In His Book http://LINK
544631744750968832,1576803710,I am a Christian. I have PTSD. I take medication for anxiety and depression and I am NOT ashamed to ask for help!! #invisibleIllness
498979741740048384,7488952,Thinking of all who need help. Pls reach out. RT @SOMEONE RIP Robin Williams. To quote many: fuck depression. http://LINK
529667407296884736,33955371,Everybody faces depression. Just don't stay there...ask for help. http://LINK
436804100702105600,206749807,If I had the time I'd really promote my blog or seek help lol I'm really 2busy 4blogging this is so sad yazi :/ I need help!
510397167832682496,2182599232,"Ozzy Osbourne Suicide Solution Please we NEED your help ..HERE! Vote and click ""following this radio"" for us! http://LINK"
552151451666219009,726368071,Medical community needs to do better. Suicide is preventable but stigma &amp; lack awareness prevent help-seeking @SOMEONE @SOMEONE
518032267906531330,2491288094,Transit Police need help identifying SkyTrain suicide victim http://LINK
489178861255802880,2339479346,"""@SOMEONE Suicide Hotline: 1-800-273-8255. A simple retweet could do so much."" Don't be scared to ask for help. There's always another day"
509068101124886528,1240549393,"@SOMEONE If your mind can somehow justify Ray Rice knocking out his wife, please seek help. You need professional help. Seriously."
542912900516421632,1595018899,Suicide bombing kills 5 Afghan soldiers: A suicide bomber targeted a vehicle carrying Afghan National Army (AN... http://LINK
562033338655850496,496572130,"I'm so tired of depression. Honestly, fuck this."
462607449581559808,1551462500,@SOMEONE sorry it just bothers me personally when people talk about suicide like that even as a joke. but do what you want tho
479921018853916672,309843971,Two killed by suicide blast in Lebanon http://LINK
521556427299500032,1008190880,"""@SOMEONE Killing Myself Cause I'm Broke ? Bitch Depression Is A Mfr ..""DAMN"
556880868183007232,2886611008,GeoNews: Suicide attack kills four at Nigeria bus station http://LINK
498974284573073408,776506812,I can't believe Robin Williams is dead. Mental illness can go fuck itself.
444825213189230592,478157435,WooHoo!!!! @SOMEONE CYA SCUMBAG:@SOMEONE Suicide bomber accidentally kills self while parking car... http://LINK
545686761394171904,1963339982,Suicide killed Daniels in this match
505588529112821760,2497376737,@SOMEONE @SOMEONE @SOMEONE yourself is more people who consider killing themselves because they are in a depression now
557021839902666753,2978773481,People I want to say one thing and one thing only IF PEOPLE TELL YOU ABOUT THERE DEPRESSION LISTEN AND SUPPORT THEM DONT HATE THEM thanks ;)
561236814691041281,1902188623,"Man Seeking to Highlight Son's Suicide due to Bullying over Sexuality, is Killed - News - Bubblews #bubblews http://LINK"
460030361335246849,2331928859,@SOMEONE and what the fuck is a suicide button?!
539816140155797504,158967738,Ha ha ha! RT @SOMEONE Suicide used to be illegal in England. The punishment for trying to kill yourself was death.
536979844949499904,402152456,Suicide Bombing Kills Dozens in Afghanistan http://LINK
471696380281372672,1493436576,"I'll fake your parents suicide, and kill you in the orphanage"
471312435874246656,2395961648,Iraq: Suicide attack kills at least 14 in Baghdad http://LINK
483671325555556352,1193405562,Smoking is a slow process of suicide and it is also known as a silent killer. Get the facts about cigarette... http://LINK
445678070804905986,601353489,#36HYPE Mick Jaggers designer girlfriend LWren Scott commits suicide: Rock star Mick Jaggers lo... http://LINK
472214322655944704,347673564,senior quote life quote suicide note and religion: l WANT A BOYFRIEND
505000627991511040,21330040,@SOMEONE Patients with #depression benefit from #mindfulness-based therapy which leads to reduced health care visits http://LINK
504299831850848258,792795738,VIDEO | Dealing With Depression: 3 Top Tips for Finding a Mental Health Savvy Doctor | Watch: http://LINK
498973067700211712,42778165,"RT @SOMEONE If you or someone you love ever needs to talk to someone, the National Suicide Prevention Hotline is at 1-800-273-8255."
486141231748358145,43443830,@SOMEONE Agreed. :\ Idk how anyone thinks fantasising about being healthy is helpful. It just compounds my depression.
505193855319175168,2534701844,"Having negative friends is linked to depression, lowered self esteem, insomnia and anxiety. Positive friends promote good overall health."
559248779250266112,106763540,RT secretsfact: Over thinking ruins your ability to maintain a healthy optimistic outlook on life in general in which causes depression.
521898600834416640,2283901105,Color Therapy for Depression - HealthyPlace: http://LINK
501191256283021313,2599138458,Fighting #Depression with #Fitness: http://LINK
486346958118719490,2455084314,"Hey r/depression, any advice? Especially people in the UK http://LINK"
469612472383856641,1707670856,I reblogged something on tumblr: flowing-tears-pouring-rain: depression blog http://LINK
449497413540405248,756808976,Zdjcie: depression-take-me-away: B&amp;w depression blog. *trigger warning* http://LINK
501155272786989056,39068440,@SOMEONE Personal blog in honour of @SOMEONE forever missed. Please RT to get people talking #Depression http://LINK
558553804346753024,1616997456,Depression Assist: Why don't a lot more evangelicals identify the as well as theological issues... - Patheos (blog) | http://LINK
529698873464213504,194201383,Big thanks to @SOMEONE for a real &amp; compassionate @SOMEONE interview with @SOMEONE on depression &amp; mental health.
443528314498850817,125029152,When people laugh and joke about depression and mental health issues it bugs me so much; not a laughing matter one bit ugh 
502478122852581376,2466523579,Want to learn how you can reduce your symptoms of #depression through #mindfulness? Here's my advice! #mentalhealth http://LINK
471275555711885313,2342347670,Oxford CBT now offering... #online therapy #skye therapy for #anxiety #depression #panic attacks . Free initial advice. Please RT
528256750156525569,58795534,"Profound blog &amp; solution map for Physician #Suicide by Pamela Wible, MD, well-attended session @SOMEONE http://LINK"
521103388344201216,215241329,"Robin Williams's Daughter, Zelda, Urges Others to Seek Help on World Mental Health Day http://LINK"
482767645138485248,2649168411,"Hugging is healthy; it cures depression. Reduces stress. &amp; induces sleep. Hugging is also all natural, its organic; naturally sweet."
539081532183707649,2508861800,Seriously Susan you really should not talk about rape or suicide because it is not fun. PEOPLE DIE FROM IT EVERY YEAR.
465345714433048576,111150976,Im going thru a depression right now that i had 2 send my baby off i miss him now so ill get him later
506218844567134209,1365593474,I've only tried to commit suicide like three times. And I'm almost 3 months clean!
556684586433142785,2797878578,@SOMEONE 62K Indian men commit suicide/year cos laws like #498a! @SOMEONE talk 2 @SOMEONE 2 scrap these laws! #StopMarriageBill
527757825934499840,2344059469,"#TheUrbanZoneNG Man, 32, commits suicide over N1,000 theft: A 32-year-old man, Mr. Simon M... http://LINK"
560912119642599424,195122199,[http://LINK
435805388009529344,339707630,"Did you know this year about 31,000 people will commit suicide? Patterns of behavior show that this has been happening year after year."
560906168810229760,390543625,Alleged pic of man who committed suicide today by jumping from 3rd Mainland bridge into theLagoon http://LINK
507982972830482432,15029506,"800,000 die by suicide yearly  @SOMEONE 800,000 die by suicide yearly  @SOMEONE via @SOMEONE #Nollywood"
545722929762144258,191817242,"Thrown out of Aurobindo ashram, 3 commit suicide: A day after five sisters were evicted from Sri Aurobindo Ash... http://LINK"
448207499074629632,248481789,#mh370 suicide mission is certainly plausible but if you know you gonna do it-why wait. Most previous cases of pilot suicide=sudden plunge
520690989917536258,433619506,Every day 2 CHILDREN commit suicide. That is 14 CHILD suicides a week. That means 730 CHILDREN commit suicide a year in Canada alone.
560889962304794624,405348774,Stay Tuned Alleged pic of man who committed suicide today by jumping from 3rd Mainland... http://LINK
499098591798251520,1443941430,I'll miss you robin williams I feel as though I have lost a friend. R.I.P
494050885862170624,52015662,A gay teenager who committed suicide earlier this month claimed he had an exorcism performed on him http://LINK
470796393863729152,221723303,@SOMEONE The language is gonna die out today because Russia cheated in hockey and we lost the world cup. Suicide mode engaging
547047721173917697,2853654117,"DTN Kerala: Denied jerkin, 10-year-old commits suicide: A 10-year-old in Pune committed suicide by hanging him... http://LINK"
446641668335214592,1038481676,Respected Berkeley science professor ID'd as woman who committed suicide on her 71st birthday using TOXIC GAS... http://LINK
482541945659482112,350878989,"Left with little hope of ever being financially independent again, 40,000 - 90,000 Punjabi farmers committed suicide over the last 20 years."
499288752536440833,2189191871,Rip robin williams :-( we will miss you ... :-) :-)
499269916990922753,84277427,A sad story gets even sadder. Robin Williams hanged himself with a belt. http://LINK
499267101882712065,138084642,Robin Williams found by assistant hanged to death at California home: sheriff's official: SAN RAFAEL Calif. (R... http://LINK
499525555817938945,85978658,It's rather ironic that a very great and funny comedian would experience ber depression enough to take his own life... #RIPRobinWilliams
499258170598912000,2270628523,"DEATH: Marin County Sheriff cause of death of Robin Williams, ""Affixation by Hanging""?"
499646090539704320,2713999584,#USAHeadlines Did Robin Williams Battle With Spouse Susan Schneider Earlier than Chopping Wrists and Hanging Sui... http://LINK
499354525799833600,559759510,it's terrible that it took for robin williams to take his own life for people to realise how relevant and serious depression is
528500363180007424,2519587086,Suicide: Man takes own life http://LINK
540249461734133760,1638786253,Suicide Squad's A-list cast will be hanging out inToronto http://LINK
462975381251690496,534935221,It's sad to see many actors died because of drug overdose or suicide.
521405497274945536,172976181,Question: Why do people put people in the bath after a suicide attempt/overdose? http://LINK
499265489303240705,106327709,"""Comic actor Robin Williams apparently died of asphyxia due to hanging, Marin County Sheriff's Lt. Keith Boyd says."" via @SOMEONE"
501780146429231104,1460051365,Comedy great Robin Williams hanged himself at home - Flowers Robin... http://LINK
499269614107627520,417202110,"I can believe robin Williams hanged his self! Rip, plz don't let depredation get to u"
496307750255616000,2378818849,"In the late 19th century in Great Britain, attempted suicide was deemed to be equivalent to attempted murder &amp; could be punished by hanging."
499264996031741953,56358524,Robin Williams -- Tried Cutting Wrist Before Suicide Hanging: Robin Williams tried to slit his wrist with a po... http://LINK
499047262983827456,20031177,"Robin Williams, 63. So sad to take his own life. Depression doesn't discriminate it can affect anyone. Don't do... http://LINK"
499305396931026944,2715292735,http://LINK
441573564173398016,2167061041,Trolls target mother of suicide girl: The mother of a schoolgirl who hanged herself amid claims of bullying is... http://LINK
509080586758389761,66951745,My dear mum tragically took her own life after depression in July. Please help my sister raise funds for Mind http://LINK
499260899417264129,297806774,"Robin Williams Committed Suicide by Hanging Himself, Police Say http://LINK"
612045351722336256,2272016009,"Organ Donors Save Lives! Check out your State's registry....hey, help someone out after you go to heaven!"
621868659481272320,947026784,Like Jesus I'm such a bad sister but he turned three today.  and it doesn't help that I don't live with him.
632339501185134594,2398837237,At tha end I'm tha one that's always hurt bout watever it never seems tew change jus more &amp; more pain every time
628424045139136516,2693289682,"Cause some days you wanted to die. But, the rest was too good to deny. So we lay down to sleep, With the secrets we keep alive."
705959919133052933,378344347,"they don't care AT ALL about the lives of the poor, disadvantaged, predominantly Black/Latinx peoples that cannot carry a fetus to term."
618771970209939456,2541993180,"House for sale in Canton in the same street my ex used to live probably not a good idea, it would just we awkward"
667046659956875265,1883612743,It's Not A Trick Question I Don't Fuck With Opps I Don't Rock With Cops I Send A Bunch Of Shots! @SOMEONE
361656735817146369,905129886,I cannot even begin to explain how stressed out I am about the fact that I have nowhere to live yet am moving in by the 19th...?!?!!
664304329915039744,2947320239,I'm so bad with words and expressing my feelings
492088325382365186,152999089,"@SOMEONE @SOMEONE @SOMEONE Nope, don't wanna hear it! I almost died, so both of talk got punched."
657352200868503552,909434454,"@SOMEONE @SOMEONE YA AND BUSH PLANNED WAR WAY AHEAD 9-11+LIED @ INTELL ...WE WANT THAT INVESTIGATED..$8,5T F,W+ABUSE+MANY DIED"
415594226001276928,768346591,@SOMEONE Thank you so much for the book recommendation Angela! I got it today and already wearing out the highlighter!!
440279312865177600,846491263,@SOMEONE thats cuz you dont live that baller life
581906165661057024,258879389,@SOMEONE but I can still live vicariously through the photographers I think
644673878061506564,380199017,swear I'm done live tweeting 
704858800340205568,164876282,Christie so badly wants a spot at Trump's table. How does NJ feel? #SuperTuesday
705209999128203264,65483031,@SOMEONE we can facetime and go on a cyber date
506635413235433472,294965680,If anyone wants to donate money or a gift to me I want a really cool nike hoodie out of the bookstore  js
365229990293417985,508986906,If you dont answer Ill just use the key that I copied 'cause I really need to see you.
657378762225418241,92147869,"Sunni or Shia who cares , at the end we are all Muslims."
618942985204412416,227191218,@SOMEONE shut the fuck up boy
637461480963764225,294934981,"I use to lose my mind alot, know I got this natural shut all bullshit out switch and I just don't be giving a fuck "
659839145548881922,574073857,@SOMEONE I LITERALLY JUST HAD TO SHUT OFF MY MESSAGES MY MY COMPUTER BECAUSE I KEPT LAUGHING IN MY 100 PERSON LECTURE
398448201877188608,376531699,Score. Thanks pandora. Needed this to help get my day going. http://LINK
621504111268081669,479230073,Hey #RiseUpELCA shut the hell up and get out of the streets. The PHPs are working on our golf games @SOMEONE
655845088958922752,22891320,"Well it was the wrong call, but amazingly helps the #lions"
619333907427782657,1328310872,Im scared to have parties with more than like 20 ppl bc YALL DONT SHUT MY GATE AND I HAVE DOGS
385968573706801152,300040871,How is the #Browns get rid of their best player and they all of sudden become a decent team? Thanks football Gods.. Buffalo need help too
643261042622136320,47961628,The #SpaceShuttle in a resource based economy http://LINK
499004291890561025,342392954,Shut the fuck up Doug is older than me.?!  http://LINK
627977222113112066,2393263580,When you finally go through your phone and see all the calls and texts you sent .... #lordhelpme
408711873291620352,9231202,"@SOMEONE if you ever need any public relations help, let me know, I've been interested in finding a new cause for a while."
536304649029316608,1274194968,Arkansas is shutting out ole miss....
384702606246830080,437782263,The most encouraging thing about today is that even the government is ready to shut down tomorrow. #ImNotAlone
705638575618945024,105625231,"Lmfao so lit, we got shut down "
480135202782863360,1287072012,I get my money dolo I just need some help to count it
616584520498835456,1393637298,"When you are working both shut down week, and the day before a paid holiday. http://LINK"
625870533264048132,961725600,#upcomingfreshman Netflix &amp; Chill really means Fuck &amp; Shut Up
632266985473118208,628879596,"Bitches be ugly as fuck talking bout ""If I wanted your boyfriend I could have him"" bitch shut up you is a boyfriend "
441443848959426561,37792807,"""@SOMEONE if y'all don't wanna see me retweet freaky shit then unfollow me. Lmfao"" lol, shut up!"
628384216842002432,3325291893, love and baseball girl your pretty you and your girl cute and I almost killed you but you cool hope to see you this year
621046618821951488,350236972,Y'all some fucking retards if you really think 50 Cent is broke
667169263761932290,3040248314,@SOMEONE @SOMEONE ugh I hate y'all 
425404814374100992,394792102,East side of Cleveland fuck lebron the kid never left yall forget the number 23 because it's about est #LaceUp
660096093137592324,1155374340,The best Halloween costume goes to @SOMEONE and his girlfriend hands down
643808174127104005,2722826568,@SOMEONE you were killing it though 
617112799303434240,70219936,I made my daddy on sims. it looked JUST like him.
643193126815973377,713103834,Calvin gotta average 200 yards to be the best WR in the league I hate Twitter lol
704873476889382912,1656142352,im so mad that matteo picked polonium. i fucking hate science.
404702914968817664,286503685,"""@SOMEONE Hate that oomf always be playing"" @ her"
418264927040991232,316041562,"@SOMEONE yup, it's fucking hilarious haha"
670753235980931074,1459730678,seems like 2015 was a fucked up year for everybody 
363157679314714625,279310192,"Seriously, someone come buy my fucking turtle. He's beginning to smell like shit, and I don't like it. #pissed"
567251129952915456,48919384,I got high tonight and passed the fuck out w my 28 y/o stoner boyfriend I feel like I'm in a TV show
623736636220788736,3093782816,Okay this just mind fucked the hell out of me stop  http://LINK
411095212769828864,288359997,I really hate waking up late
706545190387974144,979295208,"seeing all these kids laugh at the fact Nancy Reagan died, y'all are fucking weirdos"
510274633497837568,177638763,Really wish I could just come home up James every night. Fuck living 3 hours away from each other 
482737289060040704,286027095,Me and @SOMEONE are having a conversation over snap chat like I hate. He should dip out. Like ASAP.
530631005296922626,805989666,I miss Mike so fucking much.
654325625386332160,590016472,If you haven't heard of a website called shopmissa then you should look it up because everything is a dollar and it's great
614409072134221824,2336388023,Honestly who has what we have http://LINK
656083710593208322,21723224,Can you recommend anyone for this #Healthcare #job? http://LINK
487571550132916227,2587789764,"Supplemental Health Care: Operating Room Contract RN (#Syracuse, NY) http://LINK"
661667870384873476,392949613,Job &amp; Career Advice! Press Release: #Detroit Career Expo Offers Employer No Cost Job Annou... http://LINK
624297574435000325,21723224,"Supplemental Health Care: Physical Therapist (#Detroit, Michigan) http://LINK"
661403354468384768,966479294,@SOMEONE You should follow that advice 
645661903985885185,41699288,Join the KTP Canada HEALTH team! See our latest #Education #job opening here: http://LINK
704831979259351041,48815641,"Said he hasn't ""talked to anyone about"" lineup plans. #NHL #NJD #NJDevils #Devils #Habs. Adds it was ""fun"" to play in #Montreal."
635824241347284994,1860798708,"If you're a #Healthcare professional in #Dearborn, MI, check out this #job: http://LINK"
705628734884216835,543780273,"When you speak to Hillary Clinton,it should be respectful,She was the First Lady &amp; shes someone grandmother ur parents didnt teach u better?"
447557022716678145,500086135,Everyone and their mothers are talking to me except the one boy I want to talk to
705430806232240128,179030433,"Speaking of , Who's going to see tinashe at Webster hall on the 12th?"
565312714109898757,2587789764,"#Nursing #Job in #Syracuse, NY: RN / Registered Nurse / Travel RN at Supplemental Health Care http://LINK"
654506682035343360,475357887,when your friends only hit you up for advice 
655744038285344769,21723224,"Interested in a #Healthcare #job near #Detroit, MI? This could be a great fit: http://LINK"
704772684115283974,36816846,#opmv1 link in bio #doublejvintage #ebay #website #internet #collectibles #bookstagram http://LINK
439466643417489409,206832380,"Looks pretty bad, tastes pretty good. #healthy"
705591516107030528,18967418,Megyn Kelly is not giving Jim Webb enough time. @SOMEONE needs much more time!
705893176725233665,3417954461,"We're #hiring! Click to apply: Health Center Supervisor, NP/PA - http://LINK"
460834541700399104,430217596,@SOMEONE miss you to have a great day 
625480558286651392,550562076,Yeah I hear you.. I miss you fr tho http://LINK
621802289662177282,354484818,@SOMEONE I miss you! Where you been ? 
583413430440370179,2438763991,Even though allee doesn't miss me  I still miss her 
384739626994245632,443076922,@SOMEONE miss you toooo. You'll be home sooner than you think
441770242742571008,518019798,#tbt of me and my favorite sister @SOMEONE  I love and miss her sooo much  come back from FL alreadyy http://LINK
393210359600779264,552868691,@SOMEONE @SOMEONE awee :(( well get better soon!!!! We already miss you! 
618108037899776001,2913185647,I miss you a lot little boy  @SOMEONE
650467551437324288,913584042,@SOMEONE I miss you too 
646846677366743042,227329881,@SOMEONE thanks bro miss you too homie
623744624805445632,173125458,"@SOMEONE Join Community Empowerment Conference in Detroit, MI Labor Day Weekend http://LINK"
456994368478388224,856303596,@SOMEONE miss you too bby come visit me!
382671122971774976,607790763,@SOMEONE ok like I miss you so much so ya
664947037201424384,2360362356,My best friend birthday is Sunday  @SOMEONE I miss you so much...
640200209079922692,611705162,"3- hey ! I miss you  &amp; im glad you are going to western this year , see this soon"
466977830174474240,426748655,@SOMEONE  I MISS YOU MORE PRINCESS
514470160791769090,1066228142,@SOMEONE miss you too! Been ballin on the table up here #cantstopme
502665407476813825,479150155,@SOMEONE @SOMEONE ugh I miss you too KJ
423498488135958528,275318927,@SOMEONE I miss you Gabriela!!  I'll be home fri fri my love
360971994021367808,350635364,@SOMEONE I miss you too! Come back into my life 
622606668187078656,2315780323,Shoe shopping tomorrow and hanging with the squad most likely
635243592219525121,386881599,I'm hanging out downtown. Love it.
638753208467357698,612871640,"some guy messaged me saying ""Hey, wanna disappoint your parents by hanging out with a black guy?"" uh,,,,,"
655452214115323908,1300304474,@SOMEONE stop hanging out w her ur starting to become a weirdo too
653359747958181888,22891320,After today of the few things that can make u feel better is hanging out w the beautiful @SOMEONE at postgm show http://LINK
657612205484064769,376416206,"Share data, find ways to improve, use evaluation to target low hanging fruit, do something. #zerosuicide #CrisisDir15"
624822183303487488,2275472207,@SOMEONE still hasn't texted me to hangout cause she's too busy HANGING OUT WITH EVERY LIVING THING ON EARTH BUT ME
381278369058684928,46723431,@SOMEONE we are hanging out asap
574314690114895872,551323901,"""@SOMEONE Every Republican should be hanging their heads in shame today! #RestoreTheVRA #Selma50"" That requires conscience.Not likely."
617435137987313664,2892211017,Can u give a shout out to joey and matt wilson old school friends hanging out today
460139052768174080,264561739,"gonna finish hanging up my clothes, paint nails then shower."
628602917302439937,1969562222,What a blast hanging out in the #easternmkt this past weekend... #michigan #detroit @SOMEONE @SOMEONE http://LINK
502970432946184192,374645059,@SOMEONE when you feel better were hanging out
408038533031796736,521309403,@SOMEONE hanging outtt what about you guys???
706288628419399680,238975923,"When People Mention Hanging out Or Also Taking Me Out Places , I Really Don't Pay it Much Attention. Cause ACTIONS Speak LOUDER than Words"
511635728624005120,280065338,"We're just hanging around Burnin it down, Sippin on some cold Jack Daniel's"
498972200154972160,303073425,all these celebrities suicides and overdoses just goes to show being rich and famous aint all its cracked up to be
705574554819829760,19948022,"#GOPDebate The Red Wings? Really, @SOMEONE They're barely hanging on to a wildcard spot."
412041093648089089,272121595,@SOMEONE lol when are we hanging out #bestfriends #youregay
473164474229481474,62437053,@SOMEONE Hanging with my niece and nephew man. Otherwise I would.
